household_ID,month,consumption
ID0380,2024-04-30,67
ID0160,2023-04-30,33
ID2339,2024-02-29,66
ID3857,2024-02-29,10
ID0816,2024-01-31,98
ID2029,2023-11-30,74
ID0625,2023-03-31,80
ID3201,2024-07-31,0
ID2870,2024-10-31,139
ID0786,2024-02-29,74
ID2148,2024-04-30,83
ID1383,2022-10-31,79
ID2530,2024-09-30,24
ID0532,2022-10-31,75
ID0222,2024-05-31,144
ID3467,2024-09-30,115
ID4025,2023-12-31,104
ID3985,2022-12-31,72
ID3304,2024-08-31,6
ID0576,2023-08-31,245
ID1088,2023-04-30,152
ID0272,2023-12-31,39
ID1367,2023-08-31,104
ID2453,2023-11-30,94
ID2619,2024-08-31,41
ID1052,2023-10-31,139
ID3427,2023-05-31,5
ID0775,2023-08-31,138
ID1579,2023-10-31,115
ID1440,2023-06-30,52
ID2613,2023-03-31,134
ID0360,2023-12-31,23
ID0497,2023-02-28,76
ID0399,2024-05-31,162
ID0493,2023-03-31,58
ID2693,2023-04-30,7
ID3517,2023-02-28,86
ID3872,2023-08-31,40
ID3058,2024-09-30,231
ID1240,2023-11-30,133
ID1432,2024-01-31,20
ID1153,2023-02-28,69
ID1527,2024-05-31,70
ID0315,2023-04-30,82
ID2415,2023-04-30,68
ID0405,2022-10-31,82
ID1586,2024-04-30,154
ID0864,2022-10-31,187
ID1496,2023-10-31,247
ID3860,2023-01-31,103
ID2971,2023-03-31,54
ID2964,2024-05-31,12
ID1883,2023-06-30,119
ID3123,2022-12-31,69
ID0982,2023-03-31,471
ID1630,2023-09-30,241
ID3448,2023-07-31,37
ID3592,2023-10-31,33
ID3120,2024-01-31,133
ID2895,2023-09-30,28
ID2291,2024-01-31,31
ID1716,2023-02-28,255
ID1274,2022-11-30,129
ID1995,2023-01-31,108
ID3524,2024-01-31,84
ID1638,2022-12-31,18
ID2480,2024-02-29,293
ID2241,2024-08-31,110
ID0419,2022-10-31,38
ID2799,2023-07-31,131
ID0275,2023-10-31,202
ID0851,2022-12-31,76
ID0380,2024-01-31,60
ID3452,2024-07-31,127
ID3247,2024-07-31,158
ID1428,2024-05-31,2
ID0853,2023-02-28,126
ID3015,2023-09-30,155
ID0380,2023-02-28,4
ID0350,2023-06-30,91
ID1511,2023-03-31,44
ID2141,2022-12-31,60
ID3297,2023-08-31,43
ID3425,2024-03-31,121
ID0081,2023-11-30,192
ID2445,2023-06-30,33
ID2153,2023-01-31,94
ID1538,2024-06-30,105
ID0086,2024-08-31,102
ID2370,2023-11-30,91
ID3808,2023-08-31,68
ID3010,2023-08-31,64
ID1749,2024-09-30,209
ID2896,2022-12-31,140
ID1073,2023-09-30,107
ID0688,2024-05-31,10
ID2179,2024-05-31,242
ID2597,2024-05-31,93
ID2873,2023-03-31,94
ID1979,2023-12-31,97
ID2705,2023-07-31,51
ID1700,2024-09-30,198
ID1491,2023-08-31,201
ID3910,2023-09-30,3
ID1621,2022-12-31,241
ID0727,2024-10-31,46
ID3075,2024-06-30,280
ID0585,2024-07-31,91
ID0614,2023-05-31,128
ID1604,2024-08-31,245
ID1719,2024-04-30,162
ID2322,2022-11-30,111
ID0156,2024-06-30,121
ID0031,2024-03-31,20
ID2012,2023-04-30,146
ID1867,2023-08-31,71
ID3343,2024-01-31,93
ID2942,2024-09-30,206
ID4040,2023-02-28,77
ID1149,2024-04-30,205
ID3276,2024-10-31,93
ID3807,2023-04-30,64
ID3612,2023-06-30,85
ID2654,2024-05-31,126
ID0973,2023-07-31,175
ID0059,2024-04-30,108
ID1214,2023-10-31,354
ID2351,2023-08-31,82
ID3044,2023-09-30,116
ID1420,2024-01-31,170
ID0217,2024-05-31,148
ID3944,2023-03-31,49
ID0702,2024-09-30,0
ID1789,2024-08-31,102
ID0843,2023-07-31,359
ID2475,2024-05-31,39
ID2479,2023-02-28,49
ID3129,2023-07-31,73
ID0242,2024-02-29,38
ID3104,2024-08-31,152
ID1895,2023-04-30,273
ID4044,2023-01-31,25
ID3460,2023-12-31,151
ID1255,2023-10-31,143
ID3647,2023-12-31,475
ID3367,2024-07-31,92
ID1398,2023-02-28,87
ID0843,2023-06-30,366
ID3850,2023-09-30,93
ID0954,2024-01-31,164
ID0370,2024-08-31,342
ID1497,2024-06-30,126
ID3642,2023-11-30,9
ID0630,2023-06-30,322
ID3027,2022-12-31,60
ID0911,2023-11-30,0
ID0291,2024-01-31,59
ID1180,2023-06-30,141
ID3922,2023-06-30,134
ID4015,2023-07-31,98
ID2010,2022-12-31,56
ID3091,2023-09-30,48
ID3990,2022-12-31,41
ID0602,2024-04-30,376
ID3950,2024-07-31,563
ID0942,2022-10-31,104
ID2593,2024-10-31,98
ID0924,2024-08-31,103
ID2356,2024-10-31,135
ID1239,2024-10-31,28
ID1267,2024-09-30,154
ID3183,2024-05-31,97
ID1182,2024-06-30,57
ID1042,2023-01-31,109
ID1838,2023-02-28,171
ID0822,2024-02-29,239
ID2621,2024-08-31,257
ID1060,2024-09-30,50
ID0003,2024-10-31,195
ID2651,2023-03-31,58
ID2426,2024-07-31,133
ID0949,2024-09-30,67
ID1472,2023-07-31,223
ID1534,2023-01-31,21
ID1833,2023-07-31,101
ID2379,2024-09-30,167
ID2779,2024-04-30,92
ID3209,2023-04-30,40
ID2546,2024-05-31,42
ID1994,2023-06-30,117
ID2883,2024-05-31,93
ID1931,2024-06-30,58
ID0857,2022-10-31,173
ID2722,2024-06-30,73
ID1681,2023-10-31,117
ID1257,2024-02-29,127
ID1293,2024-03-31,3
ID2362,2022-10-31,121
ID2785,2023-01-31,88
ID0805,2023-02-28,5
ID2309,2023-03-31,64
ID3146,2023-09-30,29
ID3790,2024-01-31,164
ID1222,2024-05-31,161
ID1113,2024-04-30,93
ID2748,2023-04-30,109
ID3322,2024-10-31,55
ID2970,2023-06-30,0
ID2431,2022-12-31,126
ID3731,2022-10-31,132
ID1223,2023-10-31,75
ID3594,2024-07-31,106
ID0994,2024-06-30,147
ID1988,2024-03-31,29
ID3447,2023-03-31,74
ID2187,2023-07-31,28
ID3590,2024-04-30,63
ID1607,2023-12-31,71
ID1849,2022-12-31,0
ID1774,2023-01-31,139
ID0686,2023-11-30,318
ID0062,2023-10-31,75
ID0408,2024-06-30,70
ID3981,2024-09-30,86
ID0243,2024-09-30,87
ID0445,2023-08-31,49
ID3438,2024-06-30,362
ID0865,2022-12-31,191
ID2288,2023-07-31,192
ID0945,2023-08-31,43
ID1266,2023-02-28,33
ID1321,2023-03-31,173
ID0827,2023-03-31,77
ID0891,2023-07-31,2
ID2233,2023-07-31,112
ID1971,2022-12-31,103
ID2235,2023-04-30,110
ID2866,2023-02-28,22
ID1576,2024-01-31,151
ID1502,2023-07-31,25
ID2267,2023-03-31,19
ID2489,2024-10-31,82
ID0065,2024-06-30,61
ID2974,2023-02-28,196
ID0853,2022-11-30,149
ID2674,2024-05-31,45
ID3197,2023-08-31,93
ID0064,2023-05-31,72
ID1868,2024-05-31,341
ID0975,2023-11-30,1096
ID1868,2024-02-29,250
ID0042,2024-05-31,94
ID2357,2022-11-30,116
ID2026,2023-12-31,117
ID2927,2024-05-31,225
ID0438,2023-04-30,68
ID3690,2022-12-31,146
ID1543,2023-11-30,81
ID2547,2024-04-30,84
ID1531,2023-07-31,105
ID0046,2023-05-31,125
ID0808,2023-06-30,138
ID1783,2024-01-31,0
ID3753,2022-12-31,0
ID2430,2024-01-31,85
ID2686,2023-09-30,99
ID2728,2023-01-31,42
ID0074,2024-10-31,59
ID2359,2023-07-31,164
ID2692,2023-11-30,72
ID1393,2023-06-30,130
ID3361,2023-01-31,134
ID1630,2023-06-30,228
ID1559,2024-03-31,153
ID0786,2024-04-30,73
ID4035,2023-08-31,100
ID2021,2023-06-30,89
ID0206,2024-08-31,145
ID3989,2024-09-30,172
ID1011,2022-11-30,92
ID2606,2024-01-31,61
ID0430,2023-10-31,34
ID2469,2024-01-31,198
ID0723,2022-11-30,90
ID0488,2024-02-29,143
ID3050,2023-03-31,166
ID0896,2024-09-30,29
ID0532,2023-11-30,65
ID1294,2023-07-31,2
ID0663,2023-07-31,65
ID3517,2023-06-30,75
ID2055,2023-08-31,16
ID0473,2022-11-30,70
ID3429,2023-05-31,180
ID1158,2023-03-31,56
ID1845,2024-04-30,187
ID0587,2022-10-31,128
ID3245,2023-08-31,174
ID1651,2023-04-30,111
ID2995,2023-02-28,88
ID2354,2024-10-31,132
ID2170,2022-10-31,292
ID3990,2022-10-31,0
ID3375,2023-09-30,96
ID2556,2023-07-31,13
ID2600,2024-05-31,184
ID0894,2024-01-31,94
ID0709,2023-04-30,156
ID2031,2023-03-31,55
ID2463,2023-02-28,19
ID0976,2024-09-30,254
ID3715,2023-12-31,91
ID1474,2023-06-30,103
ID3226,2023-05-31,31
ID2674,2023-03-31,36
ID1394,2023-04-30,136
ID1146,2024-08-31,85
ID1965,2023-01-31,303
ID1579,2022-11-30,136
ID2029,2023-09-30,63
ID0801,2022-12-31,12
ID0224,2022-12-31,22
ID2397,2022-12-31,111
ID2394,2024-01-31,126
ID1635,2023-05-31,59
ID2368,2023-03-31,200
ID2846,2024-08-31,93
ID3750,2024-05-31,133
ID0204,2022-12-31,55
ID2835,2024-07-31,87
ID3004,2023-05-31,58
ID0935,2022-10-31,126
ID0166,2024-02-29,102
ID2939,2024-10-31,90
ID3118,2023-01-31,154
ID4003,2024-08-31,137
ID3143,2024-08-31,71
ID4052,2022-12-31,90
ID2243,2023-06-30,111
ID2425,2024-10-31,216
ID0489,2024-10-31,47
ID0925,2023-02-28,89
ID2016,2023-10-31,91
ID0384,2023-06-30,88
ID3463,2022-11-30,128
ID1082,2022-12-31,115
ID1829,2024-03-31,74
ID0091,2022-11-30,118
ID3646,2023-10-31,122
ID2769,2023-04-30,107
ID3769,2024-10-31,112
ID3638,2023-10-31,79
ID3733,2024-04-30,798
ID3630,2024-09-30,
ID2625,2022-12-31,103
ID3159,2024-08-31,35
ID1502,2023-01-31,27
ID3315,2024-03-31,138
ID3090,2022-10-31,102
ID3557,2023-03-31,84
ID3745,2024-02-29,141
ID3190,2023-05-31,0
ID3856,2023-01-31,152
ID0811,2024-05-31,136
ID4045,2022-10-31,66
ID1978,2023-07-31,301
ID2575,2023-08-31,59
ID0519,2023-11-30,12
ID1788,2023-01-31,19
ID2890,2023-06-30,0
ID3655,2023-04-30,249
ID3922,2023-01-31,143
ID2410,2023-04-30,111
ID1115,2024-03-31,149
ID3563,2022-11-30,115
ID1554,2022-11-30,181
ID0718,2024-09-30,128
ID1063,2024-08-31,13
ID2139,2023-11-30,77
ID0431,2022-10-31,59
ID0133,2024-06-30,123
ID0864,2022-11-30,155
ID1946,2023-05-31,87
ID3041,2022-10-31,146
ID1230,2023-06-30,136
ID0498,2024-07-31,127
ID2813,2023-07-31,145
ID2000,2024-10-31,80
ID3751,2023-09-30,134
ID2516,2023-11-30,40
ID2000,2024-01-31,78
ID2412,2022-12-31,95
ID3579,2022-12-31,54
ID3884,2023-12-31,19
ID0966,2024-04-30,164
ID0840,2023-04-30,235
ID1220,2024-03-31,78
ID1040,2024-04-30,172
ID1950,2023-06-30,1389
ID3875,2024-02-29,72
ID2448,2024-03-31,228
ID1991,2023-04-30,116
ID3164,2024-07-31,264
ID2355,2024-01-31,165
ID1774,2023-06-30,158
ID1600,2024-04-30,315
ID2714,2024-08-31,138
ID3557,2024-02-29,104
ID2046,2023-07-31,95
ID1188,2023-08-31,253
ID3128,2024-05-31,44
ID2958,2022-12-31,116
ID1906,2023-09-30,191
ID1658,2024-06-30,90
ID3229,2023-01-31,160
ID0517,2024-02-29,270
ID2196,2023-03-31,24
ID2735,2023-07-31,368
ID0183,2022-11-30,0
ID3935,2023-10-31,92
ID1525,2023-02-28,147
ID0458,2023-10-31,127
ID3455,2024-09-30,1
ID0983,2024-06-30,409
ID1140,2022-12-31,97
ID0455,2023-01-31,81
ID0150,2024-10-31,84
ID1727,2023-10-31,76
ID3295,2023-05-31,69
ID0662,2023-05-31,120
ID3717,2023-04-30,104
ID2430,2022-11-30,84
ID0336,2024-10-31,92
ID0364,2023-02-28,99
ID2643,2023-08-31,80
ID1231,2024-02-29,142
ID1021,2024-09-30,32
ID2305,2022-12-31,3
ID2771,2023-11-30,167
ID0379,2024-08-31,118
ID3549,2024-05-31,96
ID0831,2022-10-31,60
ID1219,2023-09-30,76
ID0625,2024-06-30,91
ID2713,2024-05-31,119
ID2714,2023-11-30,132
ID3573,2024-03-31,70
ID1776,2022-12-31,174
ID0123,2022-12-31,164
ID0572,2024-03-31,118
ID2855,2023-04-30,172
ID1122,2023-09-30,157
ID2322,2023-05-31,64
ID0607,2024-09-30,67
ID0799,2022-10-31,101
ID2624,2023-07-31,40
ID3690,2024-05-31,198
ID3297,2024-07-31,36
ID1912,2023-02-28,155
ID1273,2024-05-31,372
ID0574,2024-06-30,73
ID1942,2024-03-31,171
ID0010,2023-02-28,61
ID0049,2023-09-30,189
ID2550,2024-06-30,24
ID2973,2023-06-30,82
ID2437,2024-10-31,122
ID0828,2023-12-31,158
ID4041,2023-12-31,65
ID3320,2024-05-31,121
ID3060,2023-01-31,72
ID0080,2023-09-30,0
ID2973,2024-09-30,73
ID2273,2023-03-31,229
ID2469,2024-06-30,227
ID1748,2023-01-31,101
ID1118,2023-11-30,63
ID1001,2024-08-31,93
ID0561,2024-02-29,65
ID3692,2023-05-31,154
ID1489,2022-11-30,103
ID2503,2024-10-31,213
ID3947,2023-11-30,165
ID3807,2024-10-31,90
ID1478,2023-02-28,338
ID2747,2023-01-31,66
ID0701,2023-07-31,178
ID2242,2023-03-31,3
ID2377,2023-10-31,250
ID3071,2024-04-30,202
ID2597,2024-08-31,111
ID1524,2024-01-31,76
ID0551,2023-01-31,180
ID3809,2023-02-28,96
ID2872,2022-11-30,26
ID2602,2023-07-31,82
ID1408,2023-10-31,110
ID3115,2022-12-31,95
ID2870,2024-04-30,75
ID0533,2023-01-31,193
ID0287,2024-06-30,169
ID1920,2024-08-31,109
ID3566,2022-11-30,16
ID3366,2024-07-31,243
ID1352,2023-08-31,87
ID1501,2022-10-31,20
ID2308,2024-03-31,69
ID0966,2022-12-31,143
ID3354,2024-09-30,28
ID2636,2023-09-30,198
ID1907,2023-11-30,56
ID1320,2024-02-29,74
ID2208,2023-05-31,103
ID1457,2023-02-28,82
ID1023,2023-11-30,75
ID3821,2023-12-31,79
ID1411,2024-04-30,104
ID4016,2023-04-30,73
ID3872,2024-05-31,43
ID1334,2023-05-31,160
ID1861,2023-03-31,26
ID2602,2023-03-31,63
ID0415,2024-03-31,125
ID2290,2024-02-29,20
ID0136,2023-08-31,71
ID1469,2022-11-30,125
ID1278,2023-05-31,99
ID2940,2024-06-30,74
ID3386,2022-12-31,109
ID3203,2022-12-31,45
ID4047,2023-03-31,21
ID3415,2024-02-29,82
ID3516,2022-11-30,
ID1093,2023-02-28,108
ID0733,2024-02-29,285
ID3701,2023-07-31,81
ID2933,2023-11-30,33
ID1318,2023-03-31,25
ID2268,2022-12-31,50
ID0689,2023-03-31,69
ID1066,2023-12-31,143
ID3608,2024-09-30,212
ID0640,2024-05-31,98
ID1212,2023-09-30,113
ID3058,2022-10-31,154
ID1792,2023-09-30,912
ID2928,2023-04-30,137
ID0565,2024-02-29,182
ID0384,2023-12-31,77
ID3876,2022-10-31,350
ID2735,2024-05-31,378
ID2416,2024-01-31,309
ID1071,2023-04-30,207
ID3574,2022-11-30,443
ID1869,2023-03-31,66
ID3432,2023-04-30,219
ID2501,2024-01-31,39
ID0985,2024-10-31,154
ID3742,2023-11-30,117
ID3834,2024-04-30,37
ID3021,2024-01-31,85
ID3414,2022-11-30,99
ID2277,2024-06-30,49
ID3352,2024-06-30,142
ID0582,2024-10-31,
ID0763,2024-09-30,102
ID2014,2024-02-29,60
ID2160,2024-08-31,59
ID2175,2023-10-31,103
ID2782,2022-11-30,67
ID1634,2023-01-31,144
ID1734,2023-06-30,133
ID1952,2023-07-31,122
ID2030,2022-11-30,85
ID2405,2022-12-31,95
ID0592,2024-10-31,136
ID3850,2024-09-30,103
ID2733,2024-07-31,206
ID1742,2023-12-31,164
ID2229,2023-09-30,415
ID1739,2023-02-28,146
ID0156,2023-03-31,130
ID3876,2023-04-30,514
ID1621,2024-08-31,242
ID2070,2024-03-31,102
ID3101,2023-09-30,103
ID2932,2023-05-31,43
ID3817,2023-04-30,99
ID2176,2023-10-31,82
ID1469,2023-11-30,91
ID1061,2023-03-31,23
ID3026,2024-06-30,154
ID1004,2024-03-31,24
ID1485,2024-08-31,17
ID0227,2024-02-29,70
ID1318,2024-01-31,38
ID0137,2023-05-31,597
ID3537,2024-02-29,92
ID2825,2022-11-30,33
ID2684,2023-07-31,45
ID0298,2023-08-31,55
ID2314,2023-09-30,107
ID2532,2023-11-30,176
ID0401,2024-10-31,99
ID0473,2023-12-31,54
ID2442,2023-03-31,65
ID3199,2023-03-31,83
ID2522,2024-05-31,86
ID3375,2023-11-30,149
ID1165,2023-11-30,799
ID0337,2024-04-30,144
ID2066,2023-11-30,85
ID3005,2024-04-30,13
ID3864,2023-11-30,69
ID1740,2023-04-30,67
ID3120,2024-05-31,106
ID0525,2023-05-31,125
ID1642,2022-10-31,61
ID0499,2024-03-31,288
ID1294,2023-05-31,3
ID3887,2023-11-30,20
ID2041,2024-10-31,293
ID2181,2023-10-31,41
ID0550,2023-04-30,133
ID1547,2024-08-31,68
ID2550,2024-10-31,48
ID2656,2023-04-30,79
ID3638,2022-10-31,64
ID2758,2023-04-30,118
ID3084,2024-06-30,114
ID1822,2023-01-31,91
ID0926,2024-08-31,4
ID0126,2022-12-31,32
ID1699,2023-10-31,17
ID3227,2024-10-31,60
ID1651,2024-05-31,118
ID2342,2023-08-31,209
ID3894,2023-08-31,47
ID1863,2023-10-31,115
ID2660,2024-01-31,954
ID0662,2023-08-31,147
ID2765,2024-09-30,138
ID2764,2024-04-30,220
ID3053,2023-09-30,37
ID1158,2024-09-30,70
ID1750,2023-03-31,62
ID1831,2024-08-31,114
ID2610,2024-03-31,187
ID1143,2022-12-31,104
ID3685,2023-03-31,69
ID1980,2022-11-30,124
ID2282,2024-03-31,73
ID1951,2024-09-30,75
ID2193,2022-10-31,216
ID0270,2024-04-30,118
ID0451,2024-03-31,54
ID1140,2023-04-30,93
ID0220,2024-06-30,92
ID3001,2024-06-30,124
ID2322,2023-04-30,50
ID3298,2023-01-31,139
ID0556,2024-01-31,23
ID0474,2022-11-30,138
ID3598,2024-02-29,141
ID3368,2023-04-30,153
ID3544,2023-01-31,226
ID3991,2024-09-30,142
ID0328,2022-12-31,14
ID0465,2024-06-30,64
ID0315,2023-05-31,91
ID0833,2023-03-31,336
ID3321,2024-07-31,181
ID1415,2024-07-31,118
ID0345,2023-07-31,251
ID0323,2023-09-30,110
ID1441,2024-04-30,53
ID3126,2023-10-31,52
ID1149,2024-02-29,261
ID2109,2023-07-31,67
ID1340,2022-12-31,46
ID2608,2023-08-31,183
ID1720,2023-05-31,142
ID2806,2023-07-31,78
ID0082,2024-03-31,40
ID0246,2023-03-31,219
ID2027,2023-02-28,159
ID1324,2023-08-31,87
ID3045,2022-12-31,94
ID2705,2022-10-31,65
ID0579,2023-05-31,117
ID0537,2024-05-31,63
ID1187,2023-09-30,57
ID0920,2024-01-31,39
ID1826,2024-02-29,93
ID1247,2024-05-31,239
ID1911,2023-09-30,85
ID2288,2024-01-31,218
ID3477,2024-09-30,228
ID0261,2024-09-30,127
ID3660,2024-04-30,172
ID3719,2024-05-31,51
ID1541,2023-05-31,250
ID0599,2023-01-31,83
ID0219,2024-06-30,126
ID3510,2023-09-30,111
ID3803,2023-01-31,82
ID3195,2024-08-31,91
ID0961,2023-12-31,142
ID1478,2023-04-30,388
ID3714,2023-10-31,150
ID0528,2023-03-31,118
ID1118,2022-11-30,112
ID3079,2023-06-30,176
ID3388,2023-08-31,275
ID0256,2023-01-31,155
ID3367,2023-09-30,58
ID2261,2024-09-30,181
ID0795,2024-03-31,68
ID3212,2023-03-31,56
ID1453,2023-05-31,20
ID2874,2024-07-31,69
ID2991,2023-03-31,35
ID1532,2023-08-31,77
ID2064,2023-11-30,246
ID1415,2023-10-31,202
ID4013,2023-10-31,94
ID0295,2024-03-31,98
ID1249,2023-11-30,170
ID1409,2023-06-30,66
ID1577,2024-08-31,20
ID0571,2024-02-29,280
ID2501,2022-11-30,54
ID0635,2024-03-31,7
ID2024,2022-12-31,0
ID0857,2023-09-30,176
ID0648,2024-09-30,114
ID3489,2022-11-30,172
ID2682,2023-11-30,133
ID1098,2024-06-30,93
ID1048,2023-06-30,57
ID1192,2022-12-31,127
ID2649,2023-12-31,139
ID3277,2023-12-31,87
ID2856,2023-10-31,119
ID0288,2024-05-31,33
ID2618,2023-12-31,81
ID3274,2023-10-31,32
ID1715,2023-11-30,164
ID2574,2024-02-29,24
ID2740,2022-10-31,88
ID2169,2023-03-31,74
ID3817,2024-09-30,34
ID3538,2024-03-31,144
ID2665,2023-04-30,0
ID0718,2023-02-28,77
ID2893,2024-06-30,21
ID3200,2023-03-31,0
ID3049,2023-06-30,57
ID0767,2023-04-30,0
ID1447,2023-08-31,85
ID2607,2024-07-31,42
ID2011,2022-11-30,74
ID2408,2023-09-30,96
ID2037,2022-11-30,126
ID1983,2024-06-30,97
ID3836,2023-10-31,62
ID2003,2024-07-31,29
ID1717,2023-05-31,94
ID1895,2024-10-31,179
ID3738,2024-09-30,116
ID2386,2024-04-30,
ID2347,2023-03-31,40
ID0792,2024-01-31,163
ID0845,2024-06-30,103
ID3493,2024-04-30,106
ID1507,2023-09-30,162
ID0349,2024-06-30,145
ID2325,2024-09-30,1
ID0685,2023-04-30,58
ID3484,2024-07-31,127
ID2373,2023-03-31,1
ID2041,2023-10-31,163
ID0767,2023-07-31,1
ID3942,2023-05-31,0
ID1975,2023-03-31,56
ID0314,2023-10-31,193
ID2609,2024-06-30,0
ID2126,2024-05-31,102
ID1556,2023-08-31,130
ID2105,2023-09-30,104
ID0509,2024-02-29,177
ID0964,2024-10-31,108
ID2849,2023-04-30,90
ID3603,2023-02-28,82
ID2079,2023-10-31,127
ID0358,2024-10-31,165
ID0876,2022-11-30,42
ID4027,2022-10-31,68
ID1263,2023-04-30,128
ID1046,2023-01-31,229
ID1844,2024-09-30,93
ID1254,2023-04-30,163
ID2481,2023-11-30,245
ID3615,2024-05-31,133
ID0448,2023-05-31,89
ID1025,2024-02-29,118
ID0605,2024-09-30,277
ID3290,2023-07-31,76
ID1667,2023-10-31,104
ID3733,2022-11-30,268
ID2945,2023-04-30,48
ID2970,2023-04-30,44
ID0910,2023-11-30,42
ID3043,2022-10-31,196
ID2512,2023-08-31,109
ID0430,2024-09-30,27
ID3311,2024-04-30,170
ID3260,2024-05-31,84
ID3971,2024-07-31,78
ID4011,2024-01-31,87
ID0900,2023-09-30,76
ID0981,2022-12-31,169
ID1093,2023-05-31,86
ID3500,2022-10-31,122
ID0576,2024-01-31,177
ID3139,2023-10-31,62
ID3652,2023-11-30,116
ID1775,2023-02-28,119
ID1989,2023-01-31,7
ID3452,2024-03-31,146
ID0796,2023-04-30,755
ID0712,2024-05-31,0
ID1894,2024-01-31,55
ID3748,2023-04-30,123
ID2943,2024-04-30,92
ID0057,2023-05-31,129
ID1148,2024-01-31,475
ID3979,2023-08-31,110
ID3183,2023-05-31,96
ID3192,2024-01-31,813
ID3350,2023-05-31,173
ID1645,2024-01-31,72
ID1339,2023-09-30,86
ID0430,2022-10-31,38
ID0856,2024-06-30,2
ID0138,2024-04-30,36
ID2989,2023-08-31,61
ID2789,2023-09-30,171
ID3176,2023-03-31,19
ID1730,2022-11-30,230
ID0162,2022-10-31,64
ID0536,2023-05-31,31
ID2166,2024-05-31,64
ID3679,2023-08-31,60
ID0666,2024-06-30,178
ID2216,2024-01-31,9
ID3083,2024-01-31,22
ID3261,2024-01-31,114
ID3438,2023-09-30,522
ID0146,2022-11-30,167
ID1566,2023-05-31,31
ID1984,2024-08-31,100
ID1516,2023-02-28,75
ID3188,2024-04-30,118
ID2608,2023-07-31,192
ID2593,2024-03-31,79
ID0416,2023-09-30,"1,311"
ID1211,2024-06-30,146
ID3920,2023-11-30,0
ID0791,2022-11-30,106
ID0141,2024-02-29,85
ID1754,2022-12-31,58
ID1412,2024-05-31,86
ID2112,2024-08-31,298
ID0602,2023-05-31,179
ID3774,2024-09-30,239
ID1805,2024-10-31,67
ID0047,2024-04-30,
ID3443,2023-12-31,52
ID0987,2023-08-31,383
ID2748,2023-08-31,102
ID3313,2022-10-31,50
ID2343,2023-08-31,73
ID2556,2023-02-28,2
ID0959,2023-04-30,146
ID0765,2024-08-31,204
ID3160,2022-10-31,80
ID1370,2023-08-31,60
ID2948,2024-01-31,109
ID2677,2024-03-31,121
ID3175,2024-05-31,446
ID1797,2024-07-31,123
ID1200,2024-03-31,95
ID0166,2023-10-31,160
ID0777,2024-09-30,168
ID0167,2022-10-31,0
ID1570,2023-09-30,107
ID3183,2023-01-31,132
ID2316,2023-12-31,78
ID2504,2023-03-31,82
ID2885,2023-05-31,67
ID0615,2024-02-29,49
ID3576,2023-10-31,67
ID1326,2023-05-31,48
ID3228,2024-02-29,116
ID3173,2024-01-31,72
ID1346,2023-08-31,254
ID1082,2024-04-30,43
ID2133,2023-07-31,126
ID2221,2022-11-30,261
ID3252,2024-08-31,64
ID2296,2023-11-30,10
ID3908,2024-03-31,0
ID2638,2023-11-30,46
ID1488,2024-07-31,138
ID3991,2024-07-31,130
ID2744,2024-04-30,115
ID0621,2023-02-28,168
ID2374,2024-03-31,47
ID1973,2024-02-29,89
ID1906,2023-04-30,161
ID2239,2023-11-30,181
ID1727,2023-06-30,81
ID2466,2024-07-31,25
ID1765,2024-01-31,65
ID1800,2023-03-31,45
ID0133,2024-03-31,120
ID3107,2023-02-28,91
ID1626,2023-06-30,0
ID2598,2022-11-30,109
ID3566,2023-04-30,20
ID0486,2022-11-30,100
ID1585,2024-05-31,111
ID3351,2024-03-31,211
ID4038,2023-06-30,56
ID0709,2024-04-30,127
ID1007,2023-11-30,109
ID1541,2024-09-30,358
ID2324,2024-08-31,86
ID2417,2023-06-30,283
ID0280,2024-08-31,431
ID0630,2023-01-31,320
ID0029,2023-04-30,109
ID0140,2024-02-29,8
ID0614,2023-12-31,83
ID1841,2024-01-31,7
ID0633,2024-09-30,127
ID3877,2023-03-31,0
ID3586,2022-11-30,51
ID2904,2024-01-31,67
ID2845,2024-02-29,144
ID2432,2023-05-31,87
ID1437,2024-05-31,111
ID1576,2023-08-31,151
ID1244,2024-10-31,235
ID4031,2024-07-31,56
ID3102,2022-12-31,73
ID3648,2023-09-30,100
ID2726,2024-04-30,76
ID2427,2023-02-28,109
ID1679,2022-10-31,225
ID0098,2023-02-28,54
ID2775,2022-11-30,91
ID1494,2023-08-31,46
ID3981,2022-12-31,78
ID0746,2024-07-31,29
ID0034,2023-08-31,470
ID2967,2023-08-31,268
ID1020,2024-05-31,249
ID0913,2024-07-31,82
ID2845,2022-11-30,93
ID1635,2024-06-30,50
ID0867,2024-09-30,138
ID1134,2023-06-30,147
ID0199,2022-11-30,13
ID3230,2023-03-31,71
ID3374,2023-08-31,9
ID2285,2023-02-28,61
ID2738,2024-08-31,124
ID3571,2023-02-28,88
ID0768,2022-12-31,93
ID0454,2023-05-31,138
ID1623,2023-11-30,169
ID4037,2024-02-29,95
ID1108,2022-10-31,259
ID3622,2024-06-30,190
ID2263,2024-10-31,150
ID2980,2024-10-31,0
ID1391,2024-01-31,68
ID0337,2024-03-31,223
ID3113,2023-12-31,136
ID3730,2024-07-31,344
ID0226,2023-02-28,116
ID1692,2024-03-31,92
ID3725,2024-08-31,173
ID3663,2023-03-31,164
ID0148,2023-04-30,122
ID0777,2023-01-31,195
ID1180,2022-10-31,202
